,provinceName,districtName,productName,amount
4361,NİĞDE,ULUKIŞLA,Gazyağı,9.32
4362,NİĞDE,ULUKIŞLA,Motorin UltraForce,8.32
4363,NİĞDE,ULUKIŞLA,Motorin EcoForce,8.29
4364,NİĞDE,ULUKIŞLA,Kalorifer Yakıtı,8.4
4365,NİĞDE,ULUKIŞLA,Fuel Oil,7.46
4366,NİĞDE,ULUKIŞLA,Yüksek Kükürtlü Fuel Oil,6.49
4367,ORDU,AKKUŞ,Kurşunsuz Benzin 95,8.08
4368,ORDU,AKKUŞ,Gazyağı,9.38
4369,ORDU,AKKUŞ,Motorin UltraForce,8.34
4370,ORDU,AKKUŞ,Motorin EcoForce,8.31
4371,ORDU,AKKUŞ,Kalorifer Yakıtı,8.4
4372,ORDU,AKKUŞ,Fuel Oil,7.4
4373,ORDU,AKKUŞ,Yüksek Kükürtlü Fuel Oil,6.5
4374,ORDU,ALTINORDU,Kurşunsuz Benzin 95,8.08
4375,ORDU,ALTINORDU,Gazyağı,9.39
4376,ORDU,ALTINORDU,Motorin UltraForce,8.34
4377,ORDU,ALTINORDU,Motorin EcoForce,8.31
4378,ORDU,ALTINORDU,Kalorifer Yakıtı,8.41
4379,ORDU,ALTINORDU,Fuel Oil,7.42
4380,ORDU,ALTINORDU,Yüksek Kükürtlü Fuel Oil,6.51
4381,ORDU,AYBASTI,Kurşunsuz Benzin 95,8.09
4382,ORDU,AYBASTI,Gazyağı,9.39
4383,ORDU,AYBASTI,Motorin UltraForce,8.34
4384,ORDU,AYBASTI,Motorin EcoForce,8.31
4385,ORDU,AYBASTI,Kalorifer Yakıtı,8.41
4386,ORDU,AYBASTI,Fuel Oil,7.43
4387,ORDU,AYBASTI,Yüksek Kükürtlü Fuel Oil,6.51
4388,ORDU,ÇAMAŞ,Kurşunsuz Benzin 95,8.09
4389,ORDU,ÇAMAŞ,Gazyağı,9.39
4390,ORDU,ÇAMAŞ,Motorin UltraForce,8.33
4391,ORDU,ÇAMAŞ,Motorin EcoForce,8.3
4392,ORDU,ÇAMAŞ,Kalorifer Yakıtı,8.41
4393,ORDU,ÇAMAŞ,Fuel Oil,7.41
4394,ORDU,ÇAMAŞ,Yüksek Kükürtlü Fuel Oil,6.51
4395,ORDU,ÇATALPINAR,Kurşunsuz Benzin 95,8.09
4396,ORDU,ÇATALPINAR,Gazyağı,9.39
4397,ORDU,ÇATALPINAR,Motorin UltraForce,8.34
4398,ORDU,ÇATALPINAR,Motorin EcoForce,8.31
4399,ORDU,ÇATALPINAR,Kalorifer Yakıtı,8.41
4400,ORDU,ÇATALPINAR,Fuel Oil,7.41
4401,ORDU,ÇATALPINAR,Yüksek Kükürtlü Fuel Oil,6.51
4402,ORDU,ÇAYBAŞI,Kurşunsuz Benzin 95,8.08
4403,ORDU,ÇAYBAŞI,Gazyağı,9.39
4404,ORDU,ÇAYBAŞI,Motorin UltraForce,8.34
4405,ORDU,ÇAYBAŞI,Motorin EcoForce,8.31
4406,ORDU,ÇAYBAŞI,Kalorifer Yakıtı,8.41
4407,ORDU,ÇAYBAŞI,Fuel Oil,7.41
4408,ORDU,ÇAYBAŞI,Yüksek Kükürtlü Fuel Oil,6.51
4409,ORDU,FATSA,Kurşunsuz Benzin 95,8.09
4410,ORDU,FATSA,Gazyağı,9.39
4411,ORDU,FATSA,Motorin UltraForce,8.35
4412,ORDU,FATSA,Motorin EcoForce,8.32
4413,ORDU,FATSA,Kalorifer Yakıtı,8.41
4414,ORDU,FATSA,Fuel Oil,7.42
4415,ORDU,FATSA,Yüksek Kükürtlü Fuel Oil,6.51
4416,ORDU,GÖLKÖY,Kurşunsuz Benzin 95,8.08
4417,ORDU,GÖLKÖY,Gazyağı,9.39
4418,ORDU,GÖLKÖY,Motorin UltraForce,8.34
4419,ORDU,GÖLKÖY,Motorin EcoForce,8.31
4420,ORDU,GÖLKÖY,Kalorifer Yakıtı,8.41
4421,ORDU,GÖLKÖY,Fuel Oil,7.43
4422,ORDU,GÖLKÖY,Yüksek Kükürtlü Fuel Oil,6.51
4423,ORDU,GÜLYALI,Kurşunsuz Benzin 95,8.08
4424,ORDU,GÜLYALI,Gazyağı,9.39
4425,ORDU,GÜLYALI,Motorin UltraForce,8.34
4426,ORDU,GÜLYALI,Motorin EcoForce,8.31
4427,ORDU,GÜLYALI,Kalorifer Yakıtı,8.41
4428,ORDU,GÜLYALI,Fuel Oil,7.42
4429,ORDU,GÜLYALI,Yüksek Kükürtlü Fuel Oil,6.51
4430,ORDU,GÜRGENTEPE,Kurşunsuz Benzin 95,8.09
4431,ORDU,GÜRGENTEPE,Gazyağı,9.39
4432,ORDU,GÜRGENTEPE,Motorin UltraForce,8.34
4433,ORDU,GÜRGENTEPE,Motorin EcoForce,8.31
4434,ORDU,GÜRGENTEPE,Kalorifer Yakıtı,8.41
4435,ORDU,GÜRGENTEPE,Fuel Oil,7.42
4436,ORDU,GÜRGENTEPE,Yüksek Kükürtlü Fuel Oil,6.51
4437,ORDU,İKİZCE,Kurşunsuz Benzin 95,8.08
4438,ORDU,İKİZCE,Gazyağı,9.38
4439,ORDU,İKİZCE,Motorin UltraForce,8.34
4440,ORDU,İKİZCE,Motorin EcoForce,8.31
4441,ORDU,İKİZCE,Kalorifer Yakıtı,8.4
4442,ORDU,İKİZCE,Fuel Oil,7.41
4443,ORDU,İKİZCE,Yüksek Kükürtlü Fuel Oil,6.5
4444,ORDU,KABADÜZ,Kurşunsuz Benzin 95,8.08
4445,ORDU,KABADÜZ,Gazyağı,9.39
4446,ORDU,KABADÜZ,Motorin UltraForce,8.34
4447,ORDU,KABADÜZ,Motorin EcoForce,8.31
4448,ORDU,KABADÜZ,Kalorifer Yakıtı,8.41
4449,ORDU,KABADÜZ,Fuel Oil,7.42
4450,ORDU,KABADÜZ,Yüksek Kükürtlü Fuel Oil,6.51
4451,ORDU,KABATAŞ,Kurşunsuz Benzin 95,8.09
4452,ORDU,KABATAŞ,Gazyağı,9.39
4453,ORDU,KABATAŞ,Motorin UltraForce,8.34
4454,ORDU,KABATAŞ,Motorin EcoForce,8.31
4455,ORDU,KABATAŞ,Kalorifer Yakıtı,8.41
4456,ORDU,KABATAŞ,Fuel Oil,7.42
4457,ORDU,KABATAŞ,Yüksek Kükürtlü Fuel Oil,6.51
4458,ORDU,KORGAN,Kurşunsuz Benzin 95,8.08
4459,ORDU,KORGAN,Gazyağı,9.38
4460,ORDU,KORGAN,Motorin UltraForce,8.34
4461,ORDU,KORGAN,Motorin EcoForce,8.31
4462,ORDU,KORGAN,Kalorifer Yakıtı,8.41
4463,ORDU,KORGAN,Fuel Oil,7.42
4464,ORDU,KORGAN,Yüksek Kükürtlü Fuel Oil,6.5
4465,ORDU,KUMRU,Kurşunsuz Benzin 95,8.08
4466,ORDU,KUMRU,Gazyağı,9.38
4467,ORDU,KUMRU,Motorin UltraForce,8.34
4468,ORDU,KUMRU,Motorin EcoForce,8.31
4469,ORDU,KUMRU,Kalorifer Yakıtı,8.41
4470,ORDU,KUMRU,Fuel Oil,7.42
4471,ORDU,KUMRU,Yüksek Kükürtlü Fuel Oil,6.5
4472,ORDU,MERKEZ,Kurşunsuz Benzin 95,8.08
4473,ORDU,MERKEZ,Gazyağı,9.39
4474,ORDU,MERKEZ,Motorin UltraForce,8.34
4475,ORDU,MERKEZ,Motorin EcoForce,8.31
4476,ORDU,MERKEZ,Kalorifer Yakıtı,8.41
4477,ORDU,MERKEZ,Fuel Oil,7.42
4478,ORDU,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.51
4479,ORDU,MESUDİYE,Kurşunsuz Benzin 95,8.09
4480,ORDU,MESUDİYE,Gazyağı,9.39
4481,ORDU,MESUDİYE,Motorin UltraForce,8.35
4482,ORDU,MESUDİYE,Motorin EcoForce,8.32
4483,ORDU,MESUDİYE,Kalorifer Yakıtı,8.41
4484,ORDU,MESUDİYE,Fuel Oil,7.42
4485,ORDU,MESUDİYE,Yüksek Kükürtlü Fuel Oil,6.51
4486,ORDU,PERŞEMBE,Kurşunsuz Benzin 95,8.08
4487,ORDU,PERŞEMBE,Gazyağı,9.39
4488,ORDU,PERŞEMBE,Motorin UltraForce,8.34
4489,ORDU,PERŞEMBE,Motorin EcoForce,8.31
4490,ORDU,PERŞEMBE,Kalorifer Yakıtı,8.41
4491,ORDU,PERŞEMBE,Fuel Oil,7.42
4492,ORDU,PERŞEMBE,Yüksek Kükürtlü Fuel Oil,6.51
4493,ORDU,ULUBEY,Kurşunsuz Benzin 95,8.08
4494,ORDU,ULUBEY,Gazyağı,9.39
4495,ORDU,ULUBEY,Motorin UltraForce,8.34
4496,ORDU,ULUBEY,Motorin EcoForce,8.31
4497,ORDU,ULUBEY,Kalorifer Yakıtı,8.41
4498,ORDU,ULUBEY,Fuel Oil,7.43
4499,ORDU,ULUBEY,Yüksek Kükürtlü Fuel Oil,6.51
4500,ORDU,ÜNYE,Kurşunsuz Benzin 95,8.08
4501,ORDU,ÜNYE,Gazyağı,9.38
4502,ORDU,ÜNYE,Motorin UltraForce,8.35
4503,ORDU,ÜNYE,Motorin EcoForce,8.32
4504,ORDU,ÜNYE,Kalorifer Yakıtı,8.4
4505,ORDU,ÜNYE,Fuel Oil,7.43
4506,ORDU,ÜNYE,Yüksek Kükürtlü Fuel Oil,6.5
4507,RİZE,ARDEŞEN,Kurşunsuz Benzin 95,8.12
4508,RİZE,ARDEŞEN,Motorin UltraForce,8.37
4509,RİZE,ARDEŞEN,Motorin EcoForce,8.34
4510,RİZE,ARDEŞEN,Fuel Oil,7.4
4511,RİZE,ÇAYELİ,Kurşunsuz Benzin 95,8.12
4512,RİZE,ÇAYELİ,Gazyağı,9.38
4513,RİZE,ÇAYELİ,Motorin UltraForce,8.37
4514,RİZE,ÇAYELİ,Motorin EcoForce,8.34
4515,RİZE,ÇAYELİ,Kalorifer Yakıtı,8.44
4516,RİZE,ÇAYELİ,Fuel Oil,7.42
4517,RİZE,ÇAYELİ,Yüksek Kükürtlü Fuel Oil,6.54
4518,RİZE,FINDIKLI,Kurşunsuz Benzin 95,8.11
4519,RİZE,FINDIKLI,Motorin UltraForce,8.38
4520,RİZE,FINDIKLI,Motorin EcoForce,8.35
4521,RİZE,FINDIKLI,Fuel Oil,7.4
4522,RİZE,GÜNEYSU,Kurşunsuz Benzin 95,8.1
4523,RİZE,GÜNEYSU,Motorin UltraForce,8.36
4524,RİZE,GÜNEYSU,Motorin EcoForce,8.33
4525,RİZE,GÜNEYSU,Fuel Oil,7.4
4526,RİZE,İYİDERE,Kurşunsuz Benzin 95,8.1
4527,RİZE,İYİDERE,Motorin UltraForce,8.36
4528,RİZE,İYİDERE,Motorin EcoForce,8.33
4529,RİZE,İYİDERE,Fuel Oil,7.4
4530,RİZE,MERKEZ,Kurşunsuz Benzin 95,8.1
4531,RİZE,MERKEZ,Gazyağı,9.38
4532,RİZE,MERKEZ,Motorin UltraForce,8.36
4533,RİZE,MERKEZ,Motorin EcoForce,8.33
4534,RİZE,MERKEZ,Kalorifer Yakıtı,8.44
4535,RİZE,MERKEZ,Fuel Oil,7.41
4536,RİZE,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.54
4537,SAKARYA,ADAPAZARI,Kurşunsuz Benzin 95,7.94
4538,SAKARYA,ADAPAZARI,Gazyağı,9.26
4539,SAKARYA,ADAPAZARI,Motorin UltraForce,8.21
4540,SAKARYA,ADAPAZARI,Motorin EcoForce,8.18
4541,SAKARYA,ADAPAZARI,Kalorifer Yakıtı,8.34
4542,SAKARYA,ADAPAZARI,Fuel Oil,7.38
4543,SAKARYA,ADAPAZARI,Yüksek Kükürtlü Fuel Oil,6.5
4544,SAKARYA,AKYAZI,Kurşunsuz Benzin 95,7.95
4545,SAKARYA,AKYAZI,Gazyağı,9.26
4546,SAKARYA,AKYAZI,Motorin UltraForce,8.22
4547,SAKARYA,AKYAZI,Motorin EcoForce,8.19
4548,SAKARYA,AKYAZI,Kalorifer Yakıtı,8.34
4549,SAKARYA,AKYAZI,Fuel Oil,7.39
4550,SAKARYA,AKYAZI,Yüksek Kükürtlü Fuel Oil,6.5
4551,SAKARYA,ARİFİYE,Kurşunsuz Benzin 95,7.94
4552,SAKARYA,ARİFİYE,Gazyağı,9.26
4553,SAKARYA,ARİFİYE,Motorin UltraForce,8.21
4554,SAKARYA,ARİFİYE,Motorin EcoForce,8.18
4555,SAKARYA,ARİFİYE,Kalorifer Yakıtı,8.34
4556,SAKARYA,ARİFİYE,Fuel Oil,7.38
4557,SAKARYA,ARİFİYE,Yüksek Kükürtlü Fuel Oil,6.5
4558,SAKARYA,ERENLER,Kurşunsuz Benzin 95,7.94
4559,SAKARYA,ERENLER,Gazyağı,9.26
4560,SAKARYA,ERENLER,Motorin UltraForce,8.21
4561,SAKARYA,ERENLER,Motorin EcoForce,8.18
4562,SAKARYA,ERENLER,Kalorifer Yakıtı,8.34
4563,SAKARYA,ERENLER,Fuel Oil,7.38
4564,SAKARYA,ERENLER,Yüksek Kükürtlü Fuel Oil,6.5
4565,SAKARYA,FERİZLİ,Kurşunsuz Benzin 95,7.94
4566,SAKARYA,FERİZLİ,Gazyağı,9.26
4567,SAKARYA,FERİZLİ,Motorin UltraForce,8.21
4568,SAKARYA,FERİZLİ,Motorin EcoForce,8.18
4569,SAKARYA,FERİZLİ,Kalorifer Yakıtı,8.34
4570,SAKARYA,FERİZLİ,Fuel Oil,7.38
4571,SAKARYA,FERİZLİ,Yüksek Kükürtlü Fuel Oil,6.5
4572,SAKARYA,GEYVE,Kurşunsuz Benzin 95,7.94
4573,SAKARYA,GEYVE,Gazyağı,9.26
4574,SAKARYA,GEYVE,Motorin UltraForce,8.21
4575,SAKARYA,GEYVE,Motorin EcoForce,8.18
4576,SAKARYA,GEYVE,Kalorifer Yakıtı,8.34
4577,SAKARYA,GEYVE,Fuel Oil,7.39
4578,SAKARYA,GEYVE,Yüksek Kükürtlü Fuel Oil,6.5
4579,SAKARYA,HENDEK,Kurşunsuz Benzin 95,7.95
4580,SAKARYA,HENDEK,Gazyağı,9.26
4581,SAKARYA,HENDEK,Motorin UltraForce,8.22
4582,SAKARYA,HENDEK,Motorin EcoForce,8.19
4583,SAKARYA,HENDEK,Kalorifer Yakıtı,8.34
4584,SAKARYA,HENDEK,Fuel Oil,7.39
4585,SAKARYA,HENDEK,Yüksek Kükürtlü Fuel Oil,6.5
4586,SAKARYA,KARAPÜRÇEK,Kurşunsuz Benzin 95,7.94
4587,SAKARYA,KARAPÜRÇEK,Gazyağı,9.26
4588,SAKARYA,KARAPÜRÇEK,Motorin UltraForce,8.21
4589,SAKARYA,KARAPÜRÇEK,Motorin EcoForce,8.18
4590,SAKARYA,KARAPÜRÇEK,Kalorifer Yakıtı,8.34
4591,SAKARYA,KARAPÜRÇEK,Fuel Oil,7.38
4592,SAKARYA,KARAPÜRÇEK,Yüksek Kükürtlü Fuel Oil,6.5
4593,SAKARYA,KARASU,Kurşunsuz Benzin 95,7.95
4594,SAKARYA,KARASU,Gazyağı,9.26
4595,SAKARYA,KARASU,Motorin UltraForce,8.22
4596,SAKARYA,KARASU,Motorin EcoForce,8.19
4597,SAKARYA,KARASU,Kalorifer Yakıtı,8.34
4598,SAKARYA,KARASU,Fuel Oil,7.39
4599,SAKARYA,KARASU,Yüksek Kükürtlü Fuel Oil,6.5
4600,SAKARYA,KAYNARCA,Kurşunsuz Benzin 95,7.94
4601,SAKARYA,KAYNARCA,Gazyağı,9.26
4602,SAKARYA,KAYNARCA,Motorin UltraForce,8.21
4603,SAKARYA,KAYNARCA,Motorin EcoForce,8.18
4604,SAKARYA,KAYNARCA,Kalorifer Yakıtı,8.34
4605,SAKARYA,KAYNARCA,Fuel Oil,7.39
4606,SAKARYA,KAYNARCA,Yüksek Kükürtlü Fuel Oil,6.5
4607,SAKARYA,KOCAALİ,Kurşunsuz Benzin 95,7.95
4608,SAKARYA,KOCAALİ,Gazyağı,9.26
4609,SAKARYA,KOCAALİ,Motorin UltraForce,8.22
4610,SAKARYA,KOCAALİ,Motorin EcoForce,8.19
4611,SAKARYA,KOCAALİ,Kalorifer Yakıtı,8.34
4612,SAKARYA,KOCAALİ,Fuel Oil,7.39
4613,SAKARYA,KOCAALİ,Yüksek Kükürtlü Fuel Oil,6.5
4614,SAKARYA,MERKEZ,Kurşunsuz Benzin 95,7.94
4615,SAKARYA,MERKEZ,Gazyağı,9.26
4616,SAKARYA,MERKEZ,Motorin UltraForce,8.21
4617,SAKARYA,MERKEZ,Motorin EcoForce,8.18
4618,SAKARYA,MERKEZ,Kalorifer Yakıtı,8.34
4619,SAKARYA,MERKEZ,Fuel Oil,7.38
4620,SAKARYA,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.5
4621,SAKARYA,PAMUKOVA,Kurşunsuz Benzin 95,7.95
4622,SAKARYA,PAMUKOVA,Gazyağı,9.26
4623,SAKARYA,PAMUKOVA,Motorin UltraForce,8.22
4624,SAKARYA,PAMUKOVA,Motorin EcoForce,8.19
4625,SAKARYA,PAMUKOVA,Kalorifer Yakıtı,8.34
4626,SAKARYA,PAMUKOVA,Fuel Oil,7.39
4627,SAKARYA,PAMUKOVA,Yüksek Kükürtlü Fuel Oil,6.5
4628,SAKARYA,SAPANCA,Kurşunsuz Benzin 95,7.94
4629,SAKARYA,SAPANCA,Gazyağı,9.26
4630,SAKARYA,SAPANCA,Motorin UltraForce,8.21
4631,SAKARYA,SAPANCA,Motorin EcoForce,8.18
4632,SAKARYA,SAPANCA,Kalorifer Yakıtı,8.34
4633,SAKARYA,SAPANCA,Fuel Oil,7.38
4634,SAKARYA,SAPANCA,Yüksek Kükürtlü Fuel Oil,6.5
4635,SAKARYA,SERDİVAN,Kurşunsuz Benzin 95,7.94
4636,SAKARYA,SERDİVAN,Gazyağı,9.26
4637,SAKARYA,SERDİVAN,Motorin UltraForce,8.21
4638,SAKARYA,SERDİVAN,Motorin EcoForce,8.18
4639,SAKARYA,SERDİVAN,Kalorifer Yakıtı,8.34
4640,SAKARYA,SERDİVAN,Fuel Oil,7.38
4641,SAKARYA,SERDİVAN,Yüksek Kükürtlü Fuel Oil,6.5
4642,SAKARYA,SÖĞÜTLÜ,Kurşunsuz Benzin 95,7.94
4643,SAKARYA,SÖĞÜTLÜ,Gazyağı,9.26
4644,SAKARYA,SÖĞÜTLÜ,Motorin UltraForce,8.21
4645,SAKARYA,SÖĞÜTLÜ,Motorin EcoForce,8.18
4646,SAKARYA,SÖĞÜTLÜ,Kalorifer Yakıtı,8.34
4647,SAKARYA,SÖĞÜTLÜ,Fuel Oil,7.39
4648,SAKARYA,SÖĞÜTLÜ,Yüksek Kükürtlü Fuel Oil,6.5
4649,SAKARYA,TARAKLI,Kurşunsuz Benzin 95,7.95
4650,SAKARYA,TARAKLI,Gazyağı,9.25
4651,SAKARYA,TARAKLI,Motorin UltraForce,8.22
4652,SAKARYA,TARAKLI,Motorin EcoForce,8.19
4653,SAKARYA,TARAKLI,Kalorifer Yakıtı,8.34
4654,SAKARYA,TARAKLI,Fuel Oil,7.39
4655,SAKARYA,TARAKLI,Yüksek Kükürtlü Fuel Oil,6.49
4656,SAMSUN,ALAÇAM,Kurşunsuz Benzin 95,8.06
4657,SAMSUN,ALAÇAM,Gazyağı,9.33
4658,SAMSUN,ALAÇAM,Motorin UltraForce,8.32
4659,SAMSUN,ALAÇAM,Motorin EcoForce,8.29
4660,SAMSUN,ALAÇAM,Kalorifer Yakıtı,8.39
4661,SAMSUN,ALAÇAM,Fuel Oil,7.4
4662,SAMSUN,ALAÇAM,Yüksek Kükürtlü Fuel Oil,6.5
4663,SAMSUN,ASARCIK,Kurşunsuz Benzin 95,8.06
4664,SAMSUN,ASARCIK,Gazyağı,9.32
4665,SAMSUN,ASARCIK,Motorin UltraForce,8.31
4666,SAMSUN,ASARCIK,Motorin EcoForce,8.28
4667,SAMSUN,ASARCIK,Kalorifer Yakıtı,8.39
4668,SAMSUN,ASARCIK,Fuel Oil,7.4
4669,SAMSUN,ASARCIK,Yüksek Kükürtlü Fuel Oil,6.49
4670,SAMSUN,ATAKUM,Kurşunsuz Benzin 95,8.05
4671,SAMSUN,ATAKUM,Gazyağı,9.33
4672,SAMSUN,ATAKUM,Motorin UltraForce,8.31
4673,SAMSUN,ATAKUM,Motorin EcoForce,8.28
4674,SAMSUN,ATAKUM,Kalorifer Yakıtı,8.4
4675,SAMSUN,ATAKUM,Fuel Oil,7.4
4676,SAMSUN,ATAKUM,Yüksek Kükürtlü Fuel Oil,6.5
4677,SAMSUN,AYVACIK,Kurşunsuz Benzin 95,8.06
4678,SAMSUN,AYVACIK,Gazyağı,9.33
4679,SAMSUN,AYVACIK,Motorin UltraForce,8.31
4680,SAMSUN,AYVACIK,Motorin EcoForce,8.28
4681,SAMSUN,AYVACIK,Kalorifer Yakıtı,8.4
4682,SAMSUN,AYVACIK,Fuel Oil,7.4
4683,SAMSUN,AYVACIK,Yüksek Kükürtlü Fuel Oil,6.5
4684,SAMSUN,BAFRA,Kurşunsuz Benzin 95,8.06
4685,SAMSUN,BAFRA,Gazyağı,9.33
4686,SAMSUN,BAFRA,Motorin UltraForce,8.33
4687,SAMSUN,BAFRA,Motorin EcoForce,8.3
4688,SAMSUN,BAFRA,Kalorifer Yakıtı,8.4
4689,SAMSUN,BAFRA,Fuel Oil,7.4
4690,SAMSUN,BAFRA,Yüksek Kükürtlü Fuel Oil,6.5
4691,SAMSUN,ÇARŞAMBA,Kurşunsuz Benzin 95,8.06
4692,SAMSUN,ÇARŞAMBA,Gazyağı,9.33
4693,SAMSUN,ÇARŞAMBA,Motorin UltraForce,8.32
4694,SAMSUN,ÇARŞAMBA,Motorin EcoForce,8.29
4695,SAMSUN,ÇARŞAMBA,Kalorifer Yakıtı,8.4
4696,SAMSUN,ÇARŞAMBA,Fuel Oil,7.4
4697,SAMSUN,ÇARŞAMBA,Yüksek Kükürtlü Fuel Oil,6.5
4698,SAMSUN,HAVZA,Kurşunsuz Benzin 95,8.06
4699,SAMSUN,HAVZA,Gazyağı,9.32
4700,SAMSUN,HAVZA,Motorin UltraForce,8.32
4701,SAMSUN,HAVZA,Motorin EcoForce,8.29
4702,SAMSUN,HAVZA,Kalorifer Yakıtı,8.39
4703,SAMSUN,HAVZA,Fuel Oil,7.4
4704,SAMSUN,HAVZA,Yüksek Kükürtlü Fuel Oil,6.49
4705,SAMSUN,İLKADIM,Kurşunsuz Benzin 95,8.05
4706,SAMSUN,İLKADIM,Gazyağı,9.32
4707,SAMSUN,İLKADIM,Motorin UltraForce,8.31
4708,SAMSUN,İLKADIM,Motorin EcoForce,8.28
4709,SAMSUN,İLKADIM,Kalorifer Yakıtı,8.4
4710,SAMSUN,İLKADIM,Fuel Oil,7.4
4711,SAMSUN,İLKADIM,Yüksek Kükürtlü Fuel Oil,6.49
4712,SAMSUN,KAVAK,Kurşunsuz Benzin 95,8.06
4713,SAMSUN,KAVAK,Gazyağı,9.32
4714,SAMSUN,KAVAK,Motorin UltraForce,8.32
4715,SAMSUN,KAVAK,Motorin EcoForce,8.29
4716,SAMSUN,KAVAK,Kalorifer Yakıtı,8.39
4717,SAMSUN,KAVAK,Fuel Oil,7.4
4718,SAMSUN,KAVAK,Yüksek Kükürtlü Fuel Oil,6.49
4719,SAMSUN,LADİK,Kurşunsuz Benzin 95,8.06
4720,SAMSUN,LADİK,Gazyağı,9.32
4721,SAMSUN,LADİK,Motorin UltraForce,8.32
4722,SAMSUN,LADİK,Motorin EcoForce,8.29
4723,SAMSUN,LADİK,Kalorifer Yakıtı,8.39
4724,SAMSUN,LADİK,Fuel Oil,7.4
4725,SAMSUN,LADİK,Yüksek Kükürtlü Fuel Oil,6.49
4726,SAMSUN,MERKEZ,Kurşunsuz Benzin 95,8.05
4727,SAMSUN,MERKEZ,Gazyağı,9.32
4728,SAMSUN,MERKEZ,Motorin UltraForce,8.31
4729,SAMSUN,MERKEZ,Motorin EcoForce,8.28
4730,SAMSUN,MERKEZ,Kalorifer Yakıtı,8.4
4731,SAMSUN,MERKEZ,Fuel Oil,7.4
4732,SAMSUN,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.49
4733,SAMSUN,ONDOKUZMAYIS,Kurşunsuz Benzin 95,8.06
4734,SAMSUN,ONDOKUZMAYIS,Gazyağı,9.33
4735,SAMSUN,ONDOKUZMAYIS,Motorin UltraForce,8.31
4736,SAMSUN,ONDOKUZMAYIS,Motorin EcoForce,8.28
4737,SAMSUN,ONDOKUZMAYIS,Kalorifer Yakıtı,8.4
4738,SAMSUN,ONDOKUZMAYIS,Fuel Oil,7.4
4739,SAMSUN,ONDOKUZMAYIS,Yüksek Kükürtlü Fuel Oil,6.5
4740,SAMSUN,SALIPAZARI,Kurşunsuz Benzin 95,8.06
4741,SAMSUN,SALIPAZARI,Gazyağı,9.33
4742,SAMSUN,SALIPAZARI,Motorin UltraForce,8.31
4743,SAMSUN,SALIPAZARI,Motorin EcoForce,8.28
4744,SAMSUN,SALIPAZARI,Kalorifer Yakıtı,8.4
4745,SAMSUN,SALIPAZARI,Fuel Oil,7.4
4746,SAMSUN,SALIPAZARI,Yüksek Kükürtlü Fuel Oil,6.5
4747,SAMSUN,TEKKEKÖY,Kurşunsuz Benzin 95,8.05
4748,SAMSUN,TEKKEKÖY,Gazyağı,9.33
4749,SAMSUN,TEKKEKÖY,Motorin UltraForce,8.31
4750,SAMSUN,TEKKEKÖY,Motorin EcoForce,8.28
4751,SAMSUN,TEKKEKÖY,Kalorifer Yakıtı,8.4
4752,SAMSUN,TEKKEKÖY,Fuel Oil,7.4
4753,SAMSUN,TEKKEKÖY,Yüksek Kükürtlü Fuel Oil,6.5
4754,SAMSUN,TERME,Kurşunsuz Benzin 95,8.06
4755,SAMSUN,TERME,Gazyağı,9.33
4756,SAMSUN,TERME,Motorin UltraForce,8.3
4757,SAMSUN,TERME,Motorin EcoForce,8.27
4758,SAMSUN,TERME,Kalorifer Yakıtı,8.4
4759,SAMSUN,TERME,Fuel Oil,7.4
4760,SAMSUN,TERME,Yüksek Kükürtlü Fuel Oil,6.5
4761,SAMSUN,VEZİRKÖPRÜ,Kurşunsuz Benzin 95,8.07
4762,SAMSUN,VEZİRKÖPRÜ,Gazyağı,9.32
4763,SAMSUN,VEZİRKÖPRÜ,Motorin UltraForce,8.32
4764,SAMSUN,VEZİRKÖPRÜ,Motorin EcoForce,8.29
4765,SAMSUN,VEZİRKÖPRÜ,Kalorifer Yakıtı,8.39
4766,SAMSUN,VEZİRKÖPRÜ,Fuel Oil,7.4
4767,SAMSUN,VEZİRKÖPRÜ,Yüksek Kükürtlü Fuel Oil,6.49
4768,SAMSUN,YAKAKENT,Kurşunsuz Benzin 95,8.06
4769,SAMSUN,YAKAKENT,Gazyağı,9.33
4770,SAMSUN,YAKAKENT,Motorin UltraForce,8.32
4771,SAMSUN,YAKAKENT,Motorin EcoForce,8.29
4772,SAMSUN,YAKAKENT,Kalorifer Yakıtı,8.39
4773,SAMSUN,YAKAKENT,Fuel Oil,7.4
4774,SAMSUN,YAKAKENT,Yüksek Kükürtlü Fuel Oil,6.5
4775,SİİRT,BAYKAN,Kurşunsuz Benzin 95,8.25
4776,SİİRT,BAYKAN,Motorin UltraForce,8.51
4777,SİİRT,BAYKAN,Motorin EcoForce,8.48
4778,SİİRT,BAYKAN,Fuel Oil,7.51
4779,SİİRT,ERUH,Kurşunsuz Benzin 95,8.27
4780,SİİRT,ERUH,Motorin UltraForce,8.52
4781,SİİRT,ERUH,Motorin EcoForce,8.49
4782,SİİRT,ERUH,Fuel Oil,7.51
4783,SİİRT,KURTALAN,Kurşunsuz Benzin 95,8.25
4784,SİİRT,KURTALAN,Gazyağı,9.41
4785,SİİRT,KURTALAN,Motorin UltraForce,8.51
